zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
98562,US,WA,Washington,Grays Harbor,47.2387,-124.2039,KHQM,46.9711990356,-123.93699646,35.95577406873468
98563,US,WA,Washington,Grays Harbor,47.0901,-123.5006,KHQM,46.9711990356,-123.93699646,35.619556190293544
98564,US,WA,Washington,Lewis,46.5131,-122.4789,KKLS,46.11800003049999,-122.898002625,54.462171086255005
98565,US,WA,Washington,Lewis,46.5745,-122.9082,KOLM,46.9693985,-122.9029999,43.912495551806536
98566,US,WA,Washington,Grays Harbor,47.3877,-123.8903,KHQM,46.9711990356,-123.93699646,46.44707356646315
98568,US,WA,Washington,Grays Harbor,46.8434,-123.2493,KOLM,46.9693985,-122.9029999,29.805641675904422
98569,US,WA,Washington,Grays Harbor,46.9737,-124.1563,KHQM,46.9711990356,-123.93699646,16.641722784066715
98570,US,WA,Washington,Lewis,46.573,-122.7075,KOLM,46.9693985,-122.9029999,46.52425416512495
98571,US,WA,Washington,Grays Harbor,47.2195,-124.1915,KHQM,46.9711990356,-123.93699646,33.66700841294598
98572,US,WA,Washington,Lewis,46.5829,-123.3147,KOLM,46.9693985,-122.9029999,53.19687641928624
98575,US,WA,Washington,Grays Harbor,47.4603,-123.8307,KHQM,46.9711990356,-123.93699646,54.974906718187796
98576,US,WA,Washington,Thurston,46.8829,-122.6795,KOLM,46.9693985,-122.9029999,19.5083084175135
98577,US,WA,Washington,Pacific,46.67100000000001,-123.6929,KHQM,46.9711990356,-123.93699646,38.19965298941252
98579,US,WA,Washington,Thurston,46.8193,-123.0406,KOLM,46.9693985,-122.9029999,19.69465383093818
98580,US,WA,Washington,Pierce,46.956,-122.4483,KGRF,47.07920074,-122.5810013,16.996330846424932
98581,US,WA,Washington,Cowlitz,46.3752,-123.0431,KKLS,46.11800003049999,-122.898002625,30.698753791473063
98582,US,WA,Washington,Lewis,46.5321,-122.6259,KKLS,46.11800003049999,-122.898002625,50.56452069570997
98583,US,WA,Washington,Grays Harbor,47.0022,-123.4836,KHQM,46.9711990356,-123.93699646,34.564044716372145
98584,US,WA,Washington,Mason,47.2151,-123.1007,KOLM,46.9693985,-122.9029999,31.151603851213512
98585,US,WA,Washington,Lewis,46.5491,-122.4757,KOLM,46.9693985,-122.9029999,56.95295523241168
98586,US,WA,Washington,Pacific,46.6544,-123.8203,KHQM,46.9711990356,-123.93699646,36.328594068948334
98587,US,WA,Washington,Grays Harbor,47.3407,-124.2827,KHQM,46.9711990356,-123.93699646,48.69686796239794
98588,US,WA,Washington,Mason,47.4446,-123.0232,KPWT,47.490200042725,-122.76499938965,20.060028845487547
98589,US,WA,Washington,Thurston,46.8641,-122.8493,KOLM,46.9693985,-122.9029999,12.398715267626152
98590,US,WA,Washington,Pacific,46.7065,-123.9818,KHQM,46.9711990356,-123.93699646,29.62982206538645
98591,US,WA,Washington,Lewis,46.4396,-122.8266,KKLS,46.11800003049999,-122.898002625,36.17885934032528
98592,US,WA,Washington,Mason,47.3368,-123.075,KPWT,47.490200042725,-122.76499938965,28.897480997341752
98593,US,WA,Washington,Lewis,46.3985,-122.9585,KKLS,46.11800003049999,-122.898002625,31.535052842736945
98595,US,WA,Washington,Grays Harbor,46.8836,-124.1061,KHQM,46.9711990356,-123.93699646,16.117645763769527
98596,US,WA,Washington,Lewis,46.494,-122.9158,KKLS,46.11800003049999,-122.898002625,41.831633464603726
98597,US,WA,Washington,Thurston,46.9206,-122.588,KGRF,47.07920074,-122.5810013,17.64358225197697
98599,US,WA,Washington,Thurston,47.0379,-122.9007,KOLM,46.9693985,-122.9029999,7.619015554673274
